EmpID,Total Employment Time,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,State,JobFunctionDescription,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Turnover,Age
1375,853,29,1292,6,0,0,1,0,0,0,20,10,45,0,0,0,0,3,0,23
1376,738,1,1765,1,0,1,1,2,3,4,6,10,70,0,3,2,0,3,1,64
1377,121,1,1073,7,0,2,0,0,2,0,9,10,73,0,4,0,0,3,1,54
1378,853,0,2014,2,0,1,2,1,0,0,7,10,30,0,4,1,3,3,0,47
1379,853,0,2882,3,0,2,0,2,0,0,11,10,70,1,4,3,0,3,0,38
1380,853,0,2120,8,0,2,0,2,0,0,6,10,47,1,2,2,0,3,0,69
1381,853,31,478,6,0,1,0,2,0,2,0,10,38,0,3,2,3,3,0,22
1382,853,29,131,8,0,1,1,1,0,0,6,10,70,0,4,3,0,3,0,54
1383,289,29,29,0,0,0,2,1,2,0,9,10,73,0,2,0,0,3,1,28
1384,304,1,2138,1,0,2,1,0,2,0,6,10,41,0,3,2,3,3,1,66
1385,853,1,398,7,0,1,2,1,0,0,6,10,47,0,2,0,3,3,0,56
1386,96,0,1454,2,0,0,2,0,1,0,9,10,73,0,4,1,0,3,0,46
1387,542,0,2540,3,0,0,1,0,4,0,9,10,47,1,2,0,3,3,0,71
1388,405,0,1182,8,0,2,1,0,2,0,6,10,19,0,1,2,0,3,1,52
1389,853,23,1157,4,0,2,0,0,0,3,12,10,50,1,2,3,0,3,0,60
1390,853,22,1912,7,0,0,2,1,0,3,9,10,48,1,0,1,0,3,0,67
1391,853,22,1195,3,0,0,0,2,0,3,22,10,70,0,3,2,2,3,0,81
1392,659,22,751,5,0,2,0,1,1,3,6,10,53,0,2,3,0,3,1,67
1393,407,22,11,7,0,2,2,1,4,3,9,10,37,0,3,2,0,3,1,75
1394,853,22,2906,4,0,1,0,1,0,3,6,10,47,1,1,1,0,3,0,79
1395,798,23,2117,7,4,1,2,1,2,3,9,10,47,1,1,0,0,3,1,62
1396,639,22,1437,7,0,2,0,0,2,3,10,10,30,0,2,1,0,3,1,66
1397,709,22,2376,3,0,0,0,1,4,3,9,10,47,1,3,2,0,3,1,41
1398,735,22,1702,6,0,2,2,0,1,3,19,10,63,0,4,2,2,3,0,50
1399,853,22,2136,0,0,2,2,0,0,3,9,10,38,0,3,3,2,3,0,45
1400,208,23,1721,4,0,1,1,0,2,3,6,10,47,0,4,0,0,3,0,67
1401,853,22,2004,5,0,0,1,1,0,3,19,10,48,1,4,2,0,3,0,55
1402,853,22,1692,3,0,1,1,0,0,3,11,10,73,0,4,0,0,3,0,34
1403,853,22,263,7,0,1,1,2,0,3,6,10,73,0,4,3,0,3,0,78
1404,806,23,1153,0,4,0,1,1,1,3,8,10,50,1,2,2,0,3,1,44
1405,118,23,1799,5,0,2,0,2,1,3,6,10,19,0,3,2,0,3,1,45
1406,853,23,1051,6,0,2,0,0,0,3,9,10,37,0,0,2,0,3,0,40
1407,853,22,2613,8,0,1,1,2,0,3,11,10,3,1,2,1,0,3,0,39
1408,853,22,865,5,0,0,1,1,0,3,6,10,70,0,3,2,0,3,0,42
1409,806,22,102,3,4,1,0,1,3,3,9,10,73,0,3,3,0,3,1,41
1410,459,22,2791,7,0,0,2,2,2,3,23,10,47,0,4,3,0,3,0,77
1411,853,22,1483,2,0,2,2,1,0,3,0,10,38,0,2,1,0,3,0,42
1412,853,22,1575,3,0,2,1,0,0,3,6,10,81,0,4,3,0,3,0,40
1413,100,22,1853,8,0,2,0,0,3,3,8,10,1,1,1,3,2,3,0,79
1414,311,22,2461,0,0,0,2,0,1,3,0,10,46,1,0,1,0,3,0,56
1415,853,22,1177,1,0,2,0,1,0,3,6,10,76,1,0,0,0,3,0,45
1416,853,22,337,2,0,2,1,0,0,3,6,10,37,1,0,3,0,3,0,69
1417,853,22,308,3,0,1,2,1,0,3,0,10,70,0,3,2,0,3,0,73
1418,853,22,2771,4,0,2,2,2,0,3,23,10,59,0,3,1,2,3,0,22
1419,853,22,2007,5,0,0,2,0,0,3,6,10,47,0,3,0,0,3,0,39
1420,853,22,1190,6,0,0,1,2,0,3,14,10,59,0,4,0,0,3,0,72
1421,152,22,2030,7,0,0,2,0,1,3,9,10,2,0,3,1,0,3,0,74
1422,421,22,1531,8,1,1,1,0,1,3,20,10,73,0,2,0,2,3,1,28
1423,853,22,2742,9,0,1,0,0,0,3,0,10,47,0,4,2,2,3,0,30
1424,315,22,628,0,2,1,1,1,4,3,9,10,47,0,0,1,2,3,1,40
1425,853,22,2179,1,0,2,1,0,0,3,6,10,73,0,1,2,2,3,0,80
1426,306,22,2517,2,4,1,0,0,3,3,9,10,73,0,2,3,0,3,1,22
1427,853,23,281,1,0,1,0,1,0,3,4,10,59,1,0,0,2,3,0,69
1428,853,23,2267,7,0,1,2,1,0,3,5,10,25,1,4,0,0,3,0,52
1429,761,23,1803,2,4,0,1,2,2,3,6,10,73,0,2,0,0,3,1,78
1430,238,23,1468,3,4,2,0,2,1,3,24,10,67,0,0,2,2,3,0,63
1431,853,23,2460,8,0,1,1,0,0,3,6,10,47,0,1,3,0,3,0,71
1432,853,23,2774,6,0,0,0,1,0,3,14,10,2,1,4,1,0,3,0,31
1433,291,22,327,7,0,2,2,1,4,3,9,10,18,0,4,3,2,3,1,27
1434,194,22,820,2,0,2,2,1,4,3,19,10,69,0,4,0,0,3,0,36
1435,853,22,78,3,0,0,2,2,0,3,6,10,47,0,2,2,0,3,0,24
1436,853,22,1679,8,0,1,2,2,0,3,6,10,47,1,2,1,2,3,0,33
1437,853,22,1161,6,0,0,2,2,0,3,14,10,50,1,0,2,0,3,0,26
1438,518,22,387,9,0,0,1,1,4,3,6,10,38,1,0,1,0,3,0,45
1439,336,22,674,4,0,1,0,2,4,3,9,10,47,0,0,3,2,3,0,34
1440,853,22,2804,5,0,2,0,2,0,3,6,10,28,0,2,2,2,3,0,25
1441,353,22,1094,0,0,0,0,2,4,3,6,10,47,0,2,1,2,3,1,40
1442,853,22,1308,1,0,1,0,2,0,3,16,10,64,0,1,2,2,3,0,29
1443,853,22,2371,7,0,0,2,1,0,3,6,10,73,0,4,0,2,3,0,62
1444,853,22,1395,2,0,0,2,1,0,3,9,10,47,0,4,0,2,3,0,50
1445,427,22,1009,3,1,2,2,1,4,3,0,10,46,0,4,1,0,3,1,59
1446,830,22,1465,8,1,1,1,2,1,3,0,10,28,0,4,1,0,3,0,25
1447,256,22,58,6,2,1,2,1,2,3,6,10,70,0,1,2,0,3,0,68
1448,853,22,1348,9,0,2,0,1,0,3,9,10,73,0,3,2,2,3,0,46
1449,853,23,243,5,0,2,1,2,0,3,11,10,4,1,3,0,2,3,0,57
1450,740,23,2032,6,4,1,2,2,3,3,6,10,50,1,4,2,2,3,1,64
1451,853,23,2076,7,0,2,0,1,0,3,19,10,73,0,2,3,2,3,0,78
1452,853,23,1776,8,0,1,1,0,0,3,6,10,28,0,4,2,2,3,0,69
1453,853,23,2585,9,0,1,2,2,0,3,4,10,30,1,1,2,2,3,0,32
1454,259,23,2433,9,4,1,2,2,4,3,9,10,48,1,2,1,2,3,1,45
1455,853,22,2491,5,0,0,2,0,0,3,11,10,4,0,3,3,2,3,0,27
1456,160,22,403,6,0,1,1,0,2,3,4,10,30,0,2,1,0,3,1,66
1457,853,22,1764,7,0,0,0,1,0,3,6,10,27,0,3,1,0,3,0,45
1458,853,22,1374,8,0,1,0,1,0,3,23,10,38,0,2,2,0,3,0,28
1459,853,22,1499,9,0,0,2,2,0,3,4,10,73,1,1,2,0,3,0,76
1460,500,22,18,0,0,1,0,2,3,3,23,10,38,1,3,0,0,3,1,67
1461,545,22,2550,1,0,1,2,0,3,3,14,10,73,0,0,3,0,3,1,21
1462,853,22,1615,2,0,0,2,2,0,3,7,10,30,0,3,3,0,3,0,62
1463,853,22,1855,3,0,0,2,2,0,3,6,10,73,0,2,0,0,3,0,47
1464,853,22,1541,4,0,2,2,0,0,3,11,10,70,0,0,1,0,3,0,65
1465,380,22,2685,5,0,2,0,0,3,3,20,10,5,0,3,2,0,3,1,64
1466,853,22,1264,6,0,1,0,2,0,3,1,10,30,0,4,3,0,3,0,33
1467,853,22,149,7,0,1,0,2,0,3,13,10,40,0,1,1,1,3,0,33
1468,853,22,1997,8,0,0,0,1,0,3,6,10,47,0,2,0,0,3,0,57
1469,853,22,1502,9,0,1,1,2,0,3,6,10,48,0,0,1,0,3,0,46
1470,853,22,1675,0,0,2,1,1,0,3,11,10,4,0,0,1,0,3,0,27
1471,750,23,604,1,4,1,1,1,3,3,6,10,48,1,4,0,0,3,1,62
1472,853,23,500,7,0,0,2,0,0,3,14,10,35,1,3,2,0,3,0,50
1473,853,23,2711,2,0,0,1,0,0,3,6,10,47,0,1,0,0,3,0,80
1474,259,23,2780,3,4,1,2,1,4,3,4,10,30,0,2,1,0,3,0,80
1475,103,23,2071,8,0,1,0,2,2,3,23,10,47,1,3,1,0,3,0,29
1476,326,23,1197,6,4,0,2,1,4,3,6,10,38,1,3,0,3,3,1,60
1477,68,22,1283,1,0,0,1,0,3,3,23,10,47,0,0,1,0,3,1,59
1478,783,22,2667,7,0,2,1,1,4,3,6,10,49,0,3,0,0,3,0,69
1479,853,22,2475,2,0,2,1,0,0,3,14,10,22,0,4,1,0,3,0,71
1480,853,22,963,3,0,2,1,1,0,3,18,10,51,1,1,1,2,3,0,28
1481,853,22,2406,8,0,1,0,1,0,3,6,10,73,1,0,2,0,3,0,22
1482,853,22,2377,6,0,0,2,2,0,3,8,10,78,0,0,3,0,3,0,70
1483,187,22,1127,9,0,1,0,0,3,3,18,10,67,0,2,2,0,3,0,61
1484,853,22,2508,4,0,1,1,0,0,3,9,10,47,0,2,1,0,3,0,31
1485,708,22,811,5,0,0,0,1,1,3,0,10,47,0,0,1,0,3,0,51
1486,853,22,578,0,0,2,0,0,0,3,4,10,30,0,2,0,1,3,0,23
1487,369,22,2827,1,0,1,1,1,1,3,9,10,53,0,0,3,1,3,0,51
1488,636,22,279,7,1,2,0,0,3,3,4,10,59,0,2,2,1,3,1,59
1489,853,22,758,2,0,0,0,1,0,3,7,10,73,0,4,3,1,3,0,78
1490,853,22,896,3,0,0,0,2,0,3,4,10,25,0,4,3,2,3,0,52
1491,853,22,1657,8,0,2,2,2,0,3,14,10,50,0,2,1,0,3,0,40
1492,853,23,1103,1,0,1,1,2,0,3,4,10,30,1,3,0,0,3,0,67
1493,853,23,1683,7,0,1,1,2,0,3,6,10,47,1,1,1,1,3,0,42
1494,451,23,2077,2,4,0,1,0,3,3,19,10,22,0,2,0,1,3,1,73
1495,853,23,1435,3,0,2,0,2,0,3,9,10,47,1,2,2,1,3,0,52
1496,412,23,2507,8,0,2,0,0,3,3,19,10,73,1,4,3,1,3,1,72
1497,853,23,1964,6,0,0,2,2,0,3,4,10,26,1,1,3,2,3,0,27
1498,518,22,636,0,0,1,1,1,3,3,4,10,25,0,1,1,0,3,1,78
1499,290,22,1812,1,0,0,0,0,2,3,9,10,53,0,3,1,1,3,1,47
1500,853,22,1664,7,0,2,1,1,0,3,6,10,76,0,2,0,1,3,0,37
1501,384,22,1895,2,0,0,0,1,3,3,6,10,76,1,2,3,1,3,1,23
1502,669,22,265,3,0,1,1,0,3,3,10,10,3,1,4,0,1,3,0,36
1503,668,22,1861,8,0,0,0,1,3,3,11,10,11,0,1,2,1,3,1,37
1504,624,22,586,6,0,1,2,0,2,3,4,10,73,0,3,1,2,3,1,51
1505,853,22,2190,9,0,1,0,1,0,3,23,10,70,0,3,3,0,3,0,80
1506,692,22,559,4,0,2,1,1,3,3,4,10,30,0,2,2,0,3,1,50
1507,853,22,1193,5,0,1,2,0,0,3,11,10,4,0,1,3,1,3,0,26
1508,853,22,2202,0,0,2,1,2,0,3,9,10,48,0,4,2,1,3,0,58
1509,853,22,2695,1,0,1,2,0,0,3,11,10,7,0,3,2,1,3,0,62
1510,853,22,2598,7,0,0,2,2,0,3,11,10,73,0,1,1,1,3,0,42
1511,382,22,1965,2,1,1,2,0,3,3,6,10,41,0,2,2,1,3,0,27
1512,566,22,1850,3,2,0,1,1,1,3,6,10,47,0,0,3,1,3,1,40
1513,853,23,447,5,0,0,2,2,0,3,10,10,30,1,3,3,1,3,0,29
1514,853,23,27,6,0,0,2,1,0,3,19,10,50,1,2,3,1,3,0,39
1515,853,23,469,7,0,1,1,1,0,3,9,10,47,0,3,1,1,3,0,25
1516,853,23,2835,8,0,0,1,0,0,3,10,10,50,1,2,3,1,3,0,79
1517,169,23,779,9,0,1,2,1,1,3,19,10,69,1,4,1,1,3,1,36
1518,172,23,2813,0,4,1,1,2,3,3,7,10,30,1,4,0,1,3,0,47
1519,766,22,30,0,0,2,1,0,4,3,14,10,70,0,0,2,1,3,0,51
1520,810,22,2763,1,0,1,0,0,1,3,17,10,78,0,4,0,1,3,0,46
1521,329,22,1112,7,0,0,1,2,4,3,23,10,41,1,1,2,2,3,1,32
1522,853,22,859,2,0,1,1,0,0,3,6,10,53,1,2,1,1,3,0,79
1523,6,22,109,3,0,0,1,0,1,3,13,10,25,1,3,1,1,3,0,51
1524,853,22,1407,8,0,1,0,2,0,3,4,10,30,0,3,2,1,3,0,47
1525,373,22,248,0,0,1,1,2,1,3,9,10,47,0,0,3,2,3,1,75
1526,853,22,2549,1,0,0,1,0,0,3,6,10,38,0,3,0,1,3,0,35
1527,751,22,2783,2,0,2,0,0,4,3,4,10,30,0,0,3,1,3,1,42
1528,853,22,2841,3,0,2,0,1,0,3,6,10,47,0,0,3,1,3,0,69
1529,853,22,654,4,0,1,2,1,0,3,6,10,47,0,2,1,1,3,0,48
1530,853,22,1956,5,0,0,1,0,0,3,6,10,75,0,3,2,1,3,0,22
1531,344,22,2264,6,1,2,0,0,4,3,0,10,48,0,0,3,1,3,0,37
1532,781,22,1628,7,2,2,1,0,3,3,9,10,73,0,0,0,1,3,1,78
1533,309,22,1724,8,2,0,2,0,2,3,0,10,73,0,1,3,1,3,1,32
1534,853,23,2773,1,0,1,1,2,0,3,6,10,53,1,4,1,1,3,0,58
1535,853,23,1905,7,0,0,1,1,0,3,9,10,38,0,1,3,1,3,0,22
1536,853,23,2466,2,0,0,2,1,0,3,9,10,49,0,0,2,1,3,0,67
1537,853,23,886,3,0,0,1,0,0,3,14,10,78,1,2,0,1,3,0,73
1538,853,23,2029,8,0,0,1,0,0,3,19,10,69,1,4,3,1,3,0,21
1539,333,23,1821,6,4,2,0,0,4,3,14,10,47,1,2,3,1,3,1,61
1540,853,22,314,0,0,0,2,2,0,3,20,10,15,0,1,3,1,3,0,55
1541,853,22,2215,1,0,2,2,0,0,3,11,10,7,0,1,3,1,3,0,50
1542,853,22,407,7,0,1,0,2,0,3,19,10,19,1,4,1,1,3,0,30
1543,645,22,634,2,0,2,0,1,1,3,6,10,47,1,1,1,1,3,1,61
1544,750,22,1248,3,0,2,2,2,3,3,10,10,73,0,3,1,1,3,1,28
1545,853,22,1718,8,0,0,0,1,0,3,6,10,47,0,2,1,1,3,0,65
1546,504,22,2063,6,0,2,1,1,4,3,19,10,19,0,2,3,1,3,1,70
1547,403,22,491,9,0,0,1,2,3,3,20,10,45,0,2,3,1,3,0,29
1548,853,22,1548,4,0,2,0,0,0,3,4,10,30,1,0,3,2,3,0,58
1549,853,22,2852,5,0,2,2,0,0,3,5,10,33,0,3,1,1,3,0,29
1550,663,22,715,0,0,1,0,2,3,3,6,10,73,0,1,3,1,3,1,61
1551,701,22,1924,1,1,0,1,0,2,3,4,10,59,0,1,0,1,3,0,46
1552,599,22,612,7,1,2,2,1,4,3,23,10,47,0,0,3,1,3,0,69
1553,853,22,1616,2,0,2,2,1,0,3,6,10,73,0,3,2,1,3,0,62
1554,467,22,875,3,2,1,1,1,4,3,20,10,59,1,4,3,1,3,1,71
1555,853,23,1644,5,0,2,0,1,0,3,6,10,73,0,2,0,1,3,0,56
1556,853,23,1506,6,0,1,1,2,0,3,14,10,50,0,0,3,1,3,0,29
1557,698,23,1969,7,4,2,1,2,4,3,14,10,59,1,2,0,1,3,1,31
1558,853,23,155,8,0,2,0,2,0,3,6,10,59,1,1,1,1,3,0,41
1559,121,23,1363,9,4,1,1,0,1,3,14,10,22,1,3,0,1,3,1,57
1560,387,23,2848,6,4,1,0,0,3,3,9,10,52,1,3,0,1,3,1,75
1561,853,22,1432,5,0,0,2,0,0,3,9,10,18,0,2,2,1,3,0,66
1562,425,22,2733,0,0,1,1,2,1,3,11,10,4,0,1,2,1,3,1,78
1563,187,22,203,1,0,0,2,2,2,3,6,10,30,0,1,3,1,3,0,62
1564,760,22,2800,7,0,0,0,0,2,3,9,10,73,1,3,3,0,3,0,31
1565,364,22,1578,2,0,1,2,0,4,3,6,10,38,1,0,3,1,3,0,62
1566,485,22,227,3,0,1,1,2,3,3,24,10,73,0,2,0,0,3,0,60
1567,174,22,2697,8,0,0,2,1,1,3,6,10,50,0,0,2,1,3,1,44
1568,853,22,113,6,0,2,1,0,0,3,24,10,22,0,0,0,1,3,0,27
1569,853,22,1725,9,0,2,2,0,0,3,4,10,30,1,1,3,1,3,0,47
1570,244,22,789,4,0,0,2,1,3,3,9,10,47,1,0,2,1,3,0,31
1571,853,22,1806,5,0,2,0,0,0,3,24,10,68,0,2,0,0,3,0,36
1572,417,22,1522,0,0,2,2,1,2,3,7,10,30,0,1,1,1,3,1,71
1573,853,22,1667,1,0,0,0,1,0,3,18,10,50,0,3,3,1,3,0,37
1574,202,22,2600,7,1,1,2,2,4,3,9,10,38,0,2,3,1,3,0,33
1575,667,22,101,2,2,0,0,2,1,3,6,10,47,0,0,2,1,3,1,80
1576,369,22,304,3,4,1,2,0,2,3,0,10,48,1,1,1,2,3,1,77
1577,853,23,1655,5,0,1,1,2,0,3,8,10,13,0,1,3,1,3,0,59
1578,671,23,2404,6,4,2,1,1,3,3,6,10,76,1,2,1,2,3,0,42
1579,853,23,2950,7,0,2,0,0,0,3,9,10,38,1,4,0,1,3,0,28
1580,853,23,1257,8,0,2,0,0,0,3,8,10,2,1,0,2,2,3,0,50
1581,236,23,72,9,4,1,2,1,4,3,9,10,38,1,0,2,1,3,0,72
1582,608,23,889,0,4,2,2,2,2,3,6,10,30,0,3,2,2,3,1,27
1583,2,22,1565,4,4,1,1,1,1,3,14,10,22,0,3,3,1,3,0,49
1584,853,22,61,5,0,0,1,1,0,3,7,10,30,0,4,1,1,3,0,79
1585,348,22,866,0,0,2,0,2,3,3,19,10,74,0,1,2,1,3,0,66
1586,853,22,2468,1,0,1,2,0,0,3,9,10,73,0,2,3,1,3,0,50
1587,853,22,346,7,0,2,2,1,0,3,19,10,69,1,3,0,1,3,0,38
1588,853,22,229,2,0,1,0,2,0,3,19,10,73,1,2,3,1,3,0,76
1589,685,22,2094,3,0,0,0,1,1,3,6,10,73,0,4,1,1,3,1,26
1590,853,22,221,8,0,2,0,0,0,3,23,10,38,1,1,2,1,3,0,39
1591,10,22,436,6,0,0,0,1,4,3,9,10,73,0,0,0,1,3,0,65
1592,59,22,900,9,0,1,0,0,3,3,4,10,30,1,3,2,0,3,0,41
1593,853,22,842,4,0,2,1,0,0,3,2,10,47,1,0,3,0,3,0,38
1594,853,22,2260,5,0,2,1,0,0,3,0,10,48,0,1,2,0,3,0,54
1595,853,22,1736,0,0,2,0,0,0,3,10,10,3,0,1,1,0,3,0,53
1596,760,22,1276,1,1,0,2,2,4,3,11,10,4,0,3,1,0,3,1,64
1597,16,22,1827,7,1,2,2,2,4,3,14,10,22,0,4,1,0,3,1,24
1598,178,22,1015,2,2,0,0,1,2,3,9,10,41,0,1,0,2,3,0,44
1599,373,23,1856,0,4,1,2,0,2,3,6,10,47,1,4,0,0,3,0,47
1600,853,23,224,1,0,0,0,0,0,3,9,10,73,0,2,1,0,3,0,29
1601,503,23,580,7,0,2,2,2,2,3,4,10,30,1,0,2,0,3,0,32
1602,247,23,913,2,0,1,0,1,4,3,9,10,73,0,0,1,0,3,1,22
1603,853,23,1425,3,0,2,1,1,0,3,9,10,49,1,4,2,0,3,0,54
1604,853,23,2434,8,0,1,1,0,0,3,9,10,53,1,0,1,0,3,0,46
1605,542,22,1874,4,4,1,1,0,2,3,6,10,47,0,1,2,0,3,1,66
1606,853,22,1528,5,0,1,2,0,0,3,6,10,47,0,4,0,0,3,0,78
1607,853,22,712,0,0,0,2,2,0,3,18,10,67,0,2,1,2,3,0,35
1608,853,22,932,1,0,2,0,2,0,3,6,10,73,0,4,3,3,3,0,25
1609,209,22,1386,7,0,0,0,0,3,3,10,10,30,1,1,1,3,3,0,69
1610,798,22,2904,2,0,2,1,0,1,3,9,10,37,0,4,2,2,3,1,36
1611,133,22,1045,3,0,1,2,1,4,3,14,10,22,0,2,3,2,3,1,60
1612,292,22,268,8,0,2,1,2,3,3,11,10,48,1,4,2,2,3,0,29
1613,362,22,2694,6,0,0,2,0,4,3,6,10,47,0,3,2,0,3,1,27
1614,853,22,1456,9,0,2,1,1,0,3,6,10,25,1,0,0,2,3,0,71
1615,853,22,619,4,0,2,2,1,0,3,9,10,38,1,4,1,0,3,0,63
1616,853,22,216,5,0,1,0,1,0,3,6,10,47,0,1,0,2,3,0,31
1617,853,22,530,0,0,1,1,0,0,3,0,10,48,0,1,0,2,3,0,31
1618,853,22,2552,1,0,1,1,2,0,3,6,10,47,1,4,3,2,3,0,45
1619,851,22,2683,7,2,2,1,0,3,3,9,10,38,0,1,3,2,3,1,58
1620,853,22,714,2,0,0,0,0,0,3,5,10,34,1,0,2,2,3,0,55
1621,514,3,70,3,0,1,1,2,1,2,6,10,70,1,3,0,2,3,0,47
1622,265,3,646,8,0,0,0,1,3,2,0,10,25,1,0,2,2,3,1,81
1623,453,3,710,6,0,1,2,2,4,2,8,10,45,1,3,0,2,3,0,21
1624,437,25,1854,9,0,1,0,2,2,2,6,10,75,1,4,3,2,3,0,26
1625,853,25,2868,4,0,2,1,1,0,2,18,10,50,1,3,2,0,3,0,45
1626,320,8,2918,5,0,1,1,2,2,2,9,10,73,0,3,1,2,3,1,75
1627,853,3,68,0,0,1,2,0,0,2,6,10,73,0,3,0,0,3,0,57
1628,377,25,2890,1,0,2,0,2,3,2,2,10,38,0,0,2,2,3,1,48
1629,101,3,2373,5,3,2,1,0,4,2,6,10,30,0,2,1,1,3,0,77
1630,556,3,757,0,3,0,2,2,1,2,9,10,38,0,3,2,1,3,1,78
1631,366,3,1341,1,3,1,2,0,4,2,5,10,34,0,4,3,1,3,0,36
1632,853,3,1898,7,0,1,2,0,0,2,6,10,27,0,1,3,1,3,0,52
1633,164,2,2476,2,0,0,1,2,1,2,6,10,47,0,1,3,1,3,1,28
1634,431,2,297,3,0,0,2,1,4,2,8,10,2,1,1,0,1,3,1,48
1635,548,2,52,8,0,1,2,1,3,2,16,10,64,1,2,2,1,3,0,34
1636,614,24,844,7,0,0,1,1,1,0,0,10,48,1,4,2,1,3,1,24
1637,771,24,2116,2,0,1,2,1,2,0,9,10,38,1,1,0,1,3,1,36
1638,5,24,2079,3,0,1,1,0,1,4,8,10,1,1,0,0,1,3,1,28
1639,60,4,2374,2,3,1,0,0,2,2,6,10,73,1,1,1,1,3,1,65
1640,490,3,566,3,3,0,0,0,4,2,4,10,35,0,2,0,1,3,1,61
1641,751,3,665,4,3,2,2,2,4,2,6,10,47,0,3,1,1,3,0,33
1642,400,3,1262,5,3,0,0,1,3,2,23,10,59,0,1,2,1,3,1,76
1643,619,2,562,7,0,1,0,0,1,2,0,10,70,1,3,3,1,3,1,41
1644,518,2,1200,8,0,0,2,2,4,2,0,10,38,1,3,3,1,3,0,22
1645,612,2,1255,9,0,2,0,2,2,2,7,10,30,1,2,3,1,3,1,47
1646,713,24,448,7,0,0,2,0,4,0,11,10,30,1,1,0,1,3,1,35
1647,847,24,1406,2,0,0,1,1,1,2,2,10,38,1,1,3,1,3,1,36
1648,853,24,1542,3,0,2,2,1,0,4,0,10,28,1,4,2,1,3,0,45
1649,853,5,828,9,0,1,0,1,0,2,23,23,41,1,4,2,1,3,0,58
1650,528,4,617,4,3,2,2,2,2,2,4,10,73,1,0,3,1,3,1,76
1651,137,3,2233,5,3,2,0,2,1,2,0,10,47,0,1,3,1,3,0,29
1652,243,3,2758,0,3,1,2,0,2,2,6,10,28,0,4,2,1,3,1,37
1653,449,2,84,2,0,2,1,2,1,2,6,10,38,1,2,1,1,3,1,66
1654,88,2,2312,3,0,1,1,2,2,2,4,10,3,1,1,0,1,3,1,23
1655,853,2,1804,8,0,2,0,2,0,2,23,10,59,1,1,1,1,3,0,80
1656,853,25,1338,1,0,2,2,2,0,0,6,10,76,1,1,2,1,3,0,37
1657,853,24,2839,7,0,0,1,1,0,2,4,10,30,1,3,1,1,3,0,53
1658,853,24,9,2,0,0,1,1,0,2,6,10,47,1,3,3,1,3,0,47
1659,500,24,1600,3,0,1,2,1,1,4,6,10,47,0,4,2,1,3,1,45
1660,288,5,2907,9,3,0,1,0,3,2,9,10,73,1,3,3,1,3,1,51
1661,853,4,531,4,0,0,2,0,0,2,8,10,18,1,2,0,1,3,0,40
1662,853,3,2923,5,0,0,2,0,0,2,4,10,30,0,2,1,1,3,0,59
1663,398,3,2129,0,3,1,2,0,3,2,0,10,48,0,0,3,1,3,0,61
1664,853,2,1427,2,0,1,2,0,0,2,19,10,47,1,4,2,1,3,0,31
1665,853,2,1423,3,0,0,0,1,0,2,14,10,22,1,1,3,1,3,0,59
1666,853,2,60,8,0,1,0,1,0,2,9,19,49,1,1,0,1,3,0,44
1667,853,25,1048,0,0,1,0,0,0,0,19,10,69,1,1,3,1,3,0,50
1668,853,25,960,1,0,2,2,1,0,0,0,10,47,1,1,2,1,3,0,75
1669,853,24,2205,7,0,2,0,2,0,2,6,10,34,1,0,0,1,3,0,61
1670,853,24,298,2,0,0,0,0,0,2,19,10,47,0,3,3,1,3,0,62
1671,270,24,187,3,0,0,0,0,1,4,14,10,22,0,4,1,1,3,1,58
1672,853,5,930,1,0,1,1,1,0,2,6,10,74,1,0,1,1,3,0,75
1673,853,4,226,2,0,2,2,0,0,2,9,10,47,0,3,3,1,3,0,72
1674,443,3,786,3,3,2,1,0,1,2,23,10,47,0,3,1,1,3,0,76
1675,680,2,629,7,0,1,0,1,2,2,6,10,73,1,2,3,1,3,0,63
1676,853,2,1293,8,0,2,1,0,0,2,2,10,38,1,3,3,1,3,0,59
1677,853,2,833,9,0,2,1,1,0,2,9,19,38,0,3,3,1,3,0,57
1678,245,25,269,5,0,2,0,1,2,0,6,10,73,0,1,3,1,3,1,76
1679,376,25,2665,0,0,2,2,1,4,0,4,10,59,1,1,3,1,3,1,78
1680,397,25,208,1,0,1,2,2,1,2,9,10,47,1,3,0,1,3,1,46
1681,600,24,1260,7,0,0,1,2,3,2,4,10,30,0,4,0,1,3,0,48
1682,853,24,921,2,0,2,1,1,0,2,0,10,38,0,1,1,1,3,0,52
1683,244,24,2316,3,4,1,1,1,4,4,0,10,48,0,3,1,1,3,1,34
1684,279,5,550,9,3,0,0,1,1,2,4,10,30,1,2,3,1,3,0,59
1685,257,4,1305,4,3,1,0,0,3,2,0,10,38,0,1,0,1,3,1,54
1686,213,3,1251,7,0,0,2,0,3,2,8,10,45,1,1,3,1,3,1,68
1687,853,2,497,2,0,2,2,0,0,2,4,10,26,1,4,3,1,3,0,55
1688,93,2,1142,3,0,1,0,0,4,2,18,19,51,1,3,0,1,3,0,66
1689,620,25,2901,3,0,2,2,2,3,0,6,10,73,1,3,1,1,3,1,37
1690,184,25,2828,4,0,0,0,2,4,0,24,10,3,1,1,3,1,3,1,81
1691,853,25,2427,5,0,0,0,1,0,2,14,10,73,1,1,3,1,3,0,76
